data;valor;preco;quantidade;tipo_operacao;taxa;ativo;tipo;categoria;descricao;forma_pagamento;indicador1;indicador2
16/03/2023;320.11;320.11;1.0;Lançamento;0.0;;despesa;Transporte;Ônibus;Dinheiro;0.0;0.0
16/03/2023;4678.58;4678.58;1.0;Venda;1.23;CDB 100% CDI;investimento;Investimentos;Renda Fixa;Transferência;2.2451;0.8057
17/03/2023;329.57;329.57;1.0;Compra;0.0;;despesa;Lazer;Show;Crédito;0.0;0.0
17/03/2023;2642.82;2642.82;1.0;Depósito;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
18/03/2023;314.43;314.43;1.0;Débito;0.0;;despesa;Alimentação;Delivery;Crédito;0.0;0.0
18/03/2023;961.83;961.83;1.0;Lançamento;0.0;;despesa;Lazer;Viagem;Crédito;0.0;0.0
18/03/2023;4671.73;4671.73;1.0;Compra;0.39;CDB 100% CDI;investimento;Investimentos;Criptomoedas;Transferência;0.8505;1.0741
19/03/2023;89246.35;97355.58;0.916705;Dividendos;1.01;ADA;investimento;Investimentos;Renda Fixa;PIX;4.206;1.6517
19/03/2023;462.18;462.18;1.0;Pagamento PIX;0.0;;despesa;Transporte;Ônibus;Boleto;0.0;0.0
19/03/2023;443.71;443.71;1.0;Compra;0.0;;despesa;Transporte;Gasolina;Débito;0.0;0.0
20/03/2023;222.0;222.0;1.0;Pagamento PIX;0.0;;despesa;Educação;Material Escolar;Transferência;0.0;0.0
20/03/2023;175.54;175.54;1.0;Débito;0.0;;despesa;Alimentação;Supermercado;Pix;0.0;0.0
20/03/2023;2492.74;2492.74;1.0;Pagamento PIX;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
20/03/2023;138.27;138.27;1.0;Débito;0.0;;despesa;Transporte;Taxi;Crédito Parcelado;0.0;0.0
20/03/2023;543.92;543.92;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;Débito;0.0;0.0
21/03/2023;168.02;168.02;1.0;Pagamento;0.0;;despesa;Transporte;Estacionamento;Débito Online;0.0;0.0
21/03/2023;867.71;867.71;1.0;Lançamento;0.0;;despesa;Educação;Faculdade;Débito Online;0.0;0.0
22/03/2023;364.98;364.98;1.0;Débito;0.0;;despesa;Alimentação;Supermercado;Pix;0.0;0.0
22/03/2023;783.78;783.78;1.0;Compra;0.0;;despesa;Saúde;Consulta;Dinheiro;0.0;0.0
22/03/2023;577.76;577.76;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Boleto;0.0;0.0
23/03/2023;1990.9;1990.9;1.0;Pagamento PIX;0.0;;despesa;Moradia;Água;Transferência;0.0;0.0
23/03/2023;10819.38;10819.38;1.0;Pix;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
24/03/2023;8888.87;8888.87;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
24/03/2023;449.47;449.47;1.0;Pagamento;0.0;;despesa;Transporte;Metrô;Boleto;0.0;0.0
24/03/2023;263.72;263.72;1.0;Compra;0.0;;despesa;Lazer;Esporte;Dinheiro;0.0;0.0
25/03/2023;2060.9;2060.9;1.0;Crédito;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
26/03/2023;2044.4;2044.4;1.0;Pix;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
26/03/2023;1548.82;1548.82;1.0;Lançamento;0.0;;despesa;Saúde;Exame;Boleto;0.0;0.0
27/03/2023;4608.7;4608.7;1.0;Venda;2.16;LCI;investimento;Investimentos;Criptomoedas;Débito;0.9616;0.0244
27/03/2023;513.04;513.04;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;PIX;0.0;0.0
27/03/2023;2438.18;2438.18;1.0;Pagamento PIX;0.0;;despesa;Moradia;Internet;PIX;0.0;0.0
27/03/2023;819.28;819.28;1.0;Lançamento;0.0;;despesa;Alimentação;Restaurante;Dinheiro;0.0;0.0
27/03/2023;2426.94;2426.94;1.0;Pagamento PIX;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
28/03/2023;65.04;65.04;1.0;Lançamento;0.0;;despesa;Transporte;Taxi;Crédito;0.0;0.0
28/03/2023;337.76;337.76;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Delivery;Crédito;0.0;0.0
28/03/2023;4387.25;4387.25;1.0;Resgate;2.3;CDB 110% CDI;investimento;Investimentos;Ações;PIX;3.5475;1.397
28/03/2023;205.94;205.94;1.0;Compra;0.0;;despesa;Transporte;Estacionamento;PIX;0.0;0.0
28/03/2023;1464.64;1464.64;1.0;Débito;0.0;;despesa;Saúde;Exame;Débito;0.0;0.0
29/03/2023;700.24;700.24;1.0;Débito;0.0;;despesa;Alimentação;Supermercado;Transferência;0.0;0.0
29/03/2023;1600.82;1600.82;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;Débito;0.0;0.0
29/03/2023;12904.49;12904.49;1.0;Crédito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
30/03/2023;12749.27;12749.27;1.0;Pix;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
30/03/2023;1073.19;1073.19;1.0;Transferência PIX;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
30/03/2023;52210.73;69148.34;0.755054;Resgate;29.14;BTC;investimento;Investimentos;Renda Fixa;PIX;17.637;2.6793
31/03/2023;54.7;54.7;1.0;Débito;0.0;;despesa;Lazer;Show;Transferência;0.0;0.0
01/04/2023;2749.69;2749.69;1.0;Pagamento;0.0;;despesa;Moradia;Água;Transferência;0.0;0.0
01/04/2023;859.62;859.62;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;Crédito;0.0;0.0
01/04/2023;2871.72;2871.72;1.0;Pagamento;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
02/04/2023;559.39;559.39;1.0;Pagamento;0.0;;despesa;Saúde;Plano de Saúde;Débito Online;0.0;0.0
02/04/2023;135.51;135.51;1.0;Compra;0.0;;despesa;Lazer;Viagem;Boleto;0.0;0.0
02/04/2023;1267.9;40.9;31.0;Compra;8.53;IVVB11;investimento;Investimentos;ETFs;Débito;1.8762;0.8402
03/04/2023;1305.27;1305.27;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;PIX;0.0;0.0
03/04/2023;748.92;748.92;1.0;Débito;0.0;;despesa;Educação;Faculdade;Débito Online;0.0;0.0
03/04/2023;9373.59;9373.59;1.0;Transferência;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
03/04/2023;2005.1;2005.1;1.0;Pagamento PIX;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
03/04/2023;714.23;714.23;1.0;Lançamento;0.0;;despesa;Lazer;Viagem;Crédito;0.0;0.0
04/04/2023;998.68;998.68;1.0;Compra;0.0;;despesa;Lazer;Hobby;Crédito Parcelado;0.0;0.0
05/04/2023;207.3;207.3;1.0;Pagamento PIX;0.0;;despesa;Transporte;Metrô;Crédito Parcelado;0.0;0.0
05/04/2023;289.95;289.95;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;PIX;0.0;0.0
05/04/2023;76.86;76.86;1.0;Débito;0.0;;despesa;Lazer;Cinema;Boleto;0.0;0.0
05/04/2023;1772.29;1772.29;1.0;Pagamento;0.0;;despesa;Saúde;Consulta;Crédito;0.0;0.0
05/04/2023;680.41;680.41;1.0;Compra;0.0;;despesa;Lazer;Viagem;Pix;0.0;0.0
06/04/2023;473.69;473.69;1.0;Pagamento PIX;0.0;;despesa;Lazer;Esporte;PIX;0.0;0.0
06/04/2023;51.57;51.57;1.0;Pagamento PIX;0.0;;despesa;Transporte;Metrô;PIX;0.0;0.0
07/04/2023;3096.32;75.52;41.0;Compra;14.77;IMAB11;investimento;Investimentos;ETFs;Débito Online;6.225;1.2999
07/04/2023;2635.47;2635.47;1.0;Lançamento;0.0;;despesa;Moradia;IPTU;Transferência;0.0;0.0
07/04/2023;2068.67;2068.67;1.0;Compra;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
07/04/2023;2237.0;2237.0;1.0;Compra;2.77;Tesouro Selic;investimento;Investimentos;Ações;Débito;4.88;0.986
08/04/2023;1567.44;1567.44;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Boleto;0.0;0.0
08/04/2023;477.76;119.44;4.0;Compra;13.19;KMAX11;investimento;Investimentos;ETFs;PIX;3.5687;1.7435
08/04/2023;748.02;19.18;39.0;Aplicação;3.8;B3SA3;investimento;Investimentos;Renda Fixa;Débito Online;2.4111;0.4536
08/04/2023;272.08;272.08;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;Débito Online;0.0;0.0
08/04/2023;1256.54;1256.54;1.0;Pagamento PIX;0.0;;despesa;Saúde;Consulta;Pix;0.0;0.0
09/04/2023;252.66;252.66;1.0;Pagamento PIX;0.0;;despesa;Educação;Cursos;PIX;0.0;0.0
09/04/2023;345.94;345.94;1.0;Lançamento;0.0;;despesa;Educação;Livros;Boleto;0.0;0.0
09/04/2023;476.37;476.37;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Supermercado;Pix;0.0;0.0
10/04/2023;266.41;266.41;1.0;Compra;0.0;;despesa;Lazer;Esporte;Crédito;0.0;0.0
10/04/2023;144.37;144.37;1.0;Pagamento;0.0;;despesa;Transporte;Gasolina;Pix;0.0;0.0
10/04/2023;698.97;698.97;1.0;Débito;0.0;;despesa;Lazer;Cinema;Débito Online;0.0;0.0
10/04/2023;491.61;491.61;1.0;Débito;0.0;;despesa;Transporte;Gasolina;PIX;0.0;0.0
11/04/2023;325.45;325.45;1.0;Lançamento;0.0;;despesa;Educação;Livros;Crédito Parcelado;0.0;0.0
11/04/2023;123.35;123.35;1.0;Venda;1.18;ABEV3;investimento;Investimentos;Criptomoedas;Débito;0.7113;2.0804
11/04/2023;1688.51;1688.51;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Crédito;0.0;0.0
11/04/2023;2688.16;2688.16;1.0;Débito;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
12/04/2023;509.4;509.4;1.0;Compra;0.0;;despesa;Alimentação;Restaurante;Débito Online;0.0;0.0
12/04/2023;1306.07;1306.07;1.0;Pagamento PIX;0.0;;despesa;Saúde;Medicamento;PIX;0.0;0.0
12/04/2023;306.02;306.02;1.0;Lançamento;0.0;;despesa;Saúde;Consulta;Débito Online;0.0;0.0
12/04/2023;313.92;313.92;1.0;Pagamento;0.0;;despesa;Transporte;Estacionamento;Crédito Parcelado;0.0;0.0
12/04/2023;756.59;756.59;1.0;Pagamento;0.0;;despesa;Educação;Faculdade;Crédito Parcelado;0.0;0.0
13/04/2023;469.72;469.72;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Delivery;Boleto;0.0;0.0
13/04/2023;1937.27;1937.27;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Pix;0.0;0.0
13/04/2023;410.79;410.79;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;Débito;0.0;0.0
13/04/2023;233.92;233.92;1.0;Débito;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
14/04/2023;857.32;857.32;1.0;Compra;0.0;;despesa;Alimentação;Delivery;Transferência;0.0;0.0
14/04/2023;1204.94;1204.94;1.0;Lançamento;0.0;;despesa;Moradia;Condomínio;Transferência;0.0;0.0
14/04/2023;22285.06;62237.83;0.358063;Compra;27.74;XRP;investimento;Investimentos;Ações;Transferência;11.3273;0.7041
15/04/2023;10875.5;10875.5;1.0;Crédito;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
15/04/2023;2391.95;2391.95;1.0;Compra;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
16/04/2023;30837.79;99777.68;0.309065;Compra;29.13;SOL;investimento;Investimentos;ETFs;PIX;4.0061;4.6145
16/04/2023;498.3;498.3;1.0;Débito;0.0;;despesa;Educação;Material Escolar;Crédito Parcelado;0.0;0.0
16/04/2023;1267.37;1267.37;1.0;Compra;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
16/04/2023;1869.2;1869.2;1.0;Pagamento;0.0;;despesa;Moradia;IPTU;Boleto;0.0;0.0
17/04/2023;338.08;338.08;1.0;Débito;0.0;;despesa;Transporte;Estacionamento;PIX;0.0;0.0
17/04/2023;7329.82;7329.82;1.0;Transferência;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
18/04/2023;1754.5;30.25;58.0;Compra;9.21;ITUB4;investimento;Investimentos;Ações;Débito Online;0.5439;4.6647
18/04/2023;12527.33;12527.33;1.0;Crédito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
19/04/2023;14195.04;14195.04;1.0;Pix;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
19/04/2023;8637.16;8637.16;1.0;Pix;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
19/04/2023;161.42;161.42;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Crédito Parcelado;0.0;0.0
20/04/2023;318.38;318.38;1.0;Lançamento;0.0;;despesa;Educação;Faculdade;Boleto;0.0;0.0
20/04/2023;402.88;402.88;1.0;Débito;0.0;;despesa;Transporte;Gasolina;Dinheiro;0.0;0.0
20/04/2023;683.09;683.09;1.0;Débito;0.0;;despesa;Lazer;Show;Dinheiro;0.0;0.0
20/04/2023;145.71;145.71;1.0;Lançamento;0.0;;despesa;Transporte;Estacionamento;Pix;0.0;0.0
20/04/2023;912.6;912.6;1.0;Pagamento PIX;0.0;;despesa;Lazer;Esporte;Débito;0.0;0.0
21/04/2023;1775.33;1775.33;1.0;Pagamento;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
22/04/2023;604.58;14.06;43.0;Compra;19.13;ITSA4;investimento;Investimentos;Renda Fixa;Transferência;9.5398;3.3281
22/04/2023;474.5;474.5;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Crédito Parcelado;0.0;0.0
22/04/2023;6941.83;6941.83;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
22/04/2023;1149.18;1149.18;1.0;Débito;0.0;;despesa;Saúde;Exame;PIX;0.0;0.0
22/04/2023;834.9;834.9;1.0;Débito;0.0;;despesa;Lazer;Viagem;Pix;0.0;0.0
23/04/2023;20607.44;87768.56;0.234793;Venda;28.92;BNB;investimento;Investimentos;Renda Fixa;Débito Online;8.8769;6.334
23/04/2023;258.21;258.21;1.0;Pagamento PIX;0.0;;despesa;Educação;Faculdade;Transferência;0.0;0.0
23/04/2023;291.71;291.71;1.0;Lançamento;0.0;;despesa;Transporte;Ônibus;Débito;0.0;0.0
23/04/2023;461.36;461.36;1.0;Pagamento;0.0;;despesa;Alimentação;Delivery;Pix;0.0;0.0
24/04/2023;2491.79;2491.79;1.0;Compra;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
24/04/2023;1473.81;1473.81;1.0;Pagamento PIX;0.0;;despesa;Moradia;Internet;PIX;0.0;0.0
24/04/2023;814.33;814.33;1.0;Lançamento;0.0;;despesa;Alimentação;Merenda;Dinheiro;0.0;0.0
24/04/2023;4717.02;112.31;42.0;Aplicação;5.77;SMAL11;investimento;Investimentos;ETFs;Transferência;2.09;1.7687
25/04/2023;138.54;138.54;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;Crédito Parcelado;0.0;0.0
25/04/2023;241.0;241.0;1.0;Pagamento;0.0;;despesa;Alimentação;Delivery;PIX;0.0;0.0
26/04/2023;242.03;242.03;1.0;Lançamento;0.0;;despesa;Transporte;Metrô;Crédito;0.0;0.0
26/04/2023;327.75;327.75;1.0;Pagamento;0.0;;despesa;Educação;Faculdade;Boleto;0.0;0.0
26/04/2023;31115.39;48813.51;0.637434;Resgate;8.58;ETH;investimento;Investimentos;ETFs;Transferência;16.0979;3.6774
27/04/2023;1217.81;1217.81;1.0;Lançamento;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
27/04/2023;4635.38;4635.38;1.0;Resgate;5.35;Tesouro Selic;investimento;Investimentos;Criptomoedas;PIX;1.2773;1.0106
28/04/2023;2091.6;2091.6;1.0;Compra;2.82;CDB 110% CDI;investimento;Investimentos;Renda Fixa;PIX;3.236;0.9718
29/04/2023;53085.86;59753.52;0.888414;Compra;26.74;BNB;investimento;Investimentos;Criptomoedas;Débito Online;12.3326;1.0536
29/04/2023;1459.89;1459.89;1.0;Pagamento PIX;0.0;;despesa;Moradia;Aluguel;Transferência;0.0;0.0
30/04/2023;10659.06;10659.06;1.0;Pix;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
30/04/2023;99.84;99.84;1.0;Débito;0.0;;despesa;Transporte;Estacionamento;PIX;0.0;0.0
30/04/2023;143.99;143.99;1.0;Débito;0.0;;despesa;Transporte;Metrô;Débito;0.0;0.0
30/04/2023;5869.31;5869.31;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
30/04/2023;1111.29;1111.29;1.0;Compra;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
01/05/2023;311.67;311.67;1.0;Lançamento;0.0;;despesa;Educação;Faculdade;Crédito Parcelado;0.0;0.0
01/05/2023;860.58;860.58;1.0;Compra;0.0;;despesa;Saúde;Medicamento;Transferência;0.0;0.0
01/05/2023;1464.4;1464.4;1.0;Transferência PIX;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
02/05/2023;511.89;511.89;1.0;Pagamento;0.0;;despesa;Educação;Livros;Boleto;0.0;0.0
02/05/2023;127.85;127.85;1.0;Pagamento;0.0;;despesa;Alimentação;Merenda;Débito Online;0.0;0.0
02/05/2023;3118.95;69.31;45.0;Dividendos;5.43;ITSA4;investimento;Investimentos;ETFs;PIX;9.5101;4.2395
03/05/2023;815.42;815.42;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Merenda;Pix;0.0;0.0
04/05/2023;239.75;239.75;1.0;Débito;0.0;;despesa;Transporte;Gasolina;Boleto;0.0;0.0
04/05/2023;281.61;281.61;1.0;Compra;0.0;;despesa;Saúde;Consulta;Boleto;0.0;0.0
05/05/2023;1864.67;1864.67;1.0;Compra;8.96;CDB 110% CDI;investimento;Investimentos;Ações;Débito;4.797;0.4127
05/05/2023;1273.52;1273.52;1.0;Pagamento;0.0;;despesa;Saúde;Plano de Saúde;Crédito Parcelado;0.0;0.0
05/05/2023;1320.07;1320.07;1.0;Lançamento;0.0;;despesa;Saúde;Medicamento;Crédito Parcelado;0.0;0.0
05/05/2023;969.42;969.42;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
05/05/2023;152.95;152.95;1.0;Débito;0.0;;despesa;Lazer;Show;Pix;0.0;0.0
06/05/2023;156.36;156.36;1.0;Compra;0.0;;despesa;Transporte;Taxi;Crédito;0.0;0.0
06/05/2023;1605.05;1605.05;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Transferência;0.0;0.0
06/05/2023;1359.5;1359.5;1.0;Compra;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
06/05/2023;9150.71;83133.13;0.110073;Compra;19.84;AVAX;investimento;Investimentos;Renda Fixa;Débito;0.3923;5.4103
07/05/2023;484.42;484.42;1.0;Lançamento;0.0;;despesa;Transporte;Estacionamento;Débito;0.0;0.0
07/05/2023;107.63;107.63;1.0;Lançamento;0.0;;despesa;Alimentação;Delivery;Transferência;0.0;0.0
07/05/2023;369.11;369.11;1.0;Pagamento PIX;0.0;;despesa;Saúde;Consulta;PIX;0.0;0.0
07/05/2023;139.34;139.34;1.0;Compra;0.0;;despesa;Transporte;Metrô;Boleto;0.0;0.0
07/05/2023;508.77;508.77;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;PIX;0.0;0.0
08/05/2023;113.4;113.4;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;PIX;0.0;0.0
08/05/2023;790.27;790.27;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;Crédito;0.0;0.0
08/05/2023;707.82;707.82;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;PIX;0.0;0.0
08/05/2023;1256.23;1256.23;1.0;Pagamento PIX;0.0;;despesa;Moradia;Condomínio;Transferência;0.0;0.0
09/05/2023;421.53;421.53;1.0;Lançamento;0.0;;despesa;Transporte;Taxi;Transferência;0.0;0.0
09/05/2023;85.18;85.18;1.0;Compra;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
09/05/2023;364.48;364.48;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;PIX;0.0;0.0
09/05/2023;249.47;249.47;1.0;Compra;0.0;;despesa;Transporte;Estacionamento;Débito;0.0;0.0
09/05/2023;13667.14;13667.14;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
10/05/2023;2355.38;2355.38;1.0;Lançamento;0.0;;despesa;Moradia;Internet;PIX;0.0;0.0
10/05/2023;479.84;479.84;1.0;Lançamento;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
10/05/2023;170.67;170.67;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Débito Online;0.0;0.0
10/05/2023;1622.57;1622.57;1.0;Débito;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
10/05/2023;388.34;388.34;1.0;Compra;0.0;;despesa;Educação;Faculdade;PIX;0.0;0.0
11/05/2023;1610.87;1610.87;1.0;Lançamento;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
11/05/2023;262.37;262.37;1.0;Pagamento;0.0;;despesa;Educação;Material Escolar;Crédito;0.0;0.0
11/05/2023;1031.18;1031.18;1.0;Compra;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
12/05/2023;178.9;178.9;1.0;Pagamento;0.0;;despesa;Transporte;Ônibus;Transferência;0.0;0.0
12/05/2023;6289.52;6289.52;1.0;Depósito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
12/05/2023;641.33;641.33;1.0;Débito;0.0;;despesa;Educação;Livros;Dinheiro;0.0;0.0
12/05/2023;880.45;880.45;1.0;Lançamento;0.0;;despesa;Alimentação;Restaurante;PIX;0.0;0.0
12/05/2023;9961.23;9961.23;1.0;Transferência;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
13/05/2023;2317.67;2317.67;1.0;Débito;0.0;;despesa;Moradia;IPTU;Boleto;0.0;0.0
13/05/2023;4635.05;113.05;41.0;Dividendos;13.18;B3SA3;investimento;Investimentos;Renda Fixa;Débito Online;5.1139;3.6283
13/05/2023;254.05;254.05;1.0;Pagamento;0.0;;despesa;Transporte;Ônibus;Boleto;0.0;0.0
13/05/2023;370.92;370.92;1.0;Pagamento;0.0;;despesa;Lazer;Esporte;Crédito;0.0;0.0
14/05/2023;1189.02;62.58;19.0;Compra;12.93;BOVA11;investimento;Investimentos;Criptomoedas;PIX;6.213;2.9436
14/05/2023;683.83;683.83;1.0;Compra;0.0;;despesa;Alimentação;Merenda;Pix;0.0;0.0
15/05/2023;12824.88;12824.88;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
15/05/2023;837.37;837.37;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Supermercado;Pix;0.0;0.0
15/05/2023;12354.0;174.0;71.0;Compra;3.17;PETR4;investimento;Investimentos;ETFs;Débito Online;8.4893;2.7177
15/05/2023;2576.23;2576.23;1.0;Compra;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
16/05/2023;2749.52;2749.52;1.0;Depósito;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
16/05/2023;4550.92;4550.92;1.0;Crédito;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
17/05/2023;14392.24;14392.24;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
17/05/2023;1278.69;1278.69;1.0;Lançamento;0.0;;despesa;Moradia;IPTU;Transferência;0.0;0.0
17/05/2023;815.83;815.83;1.0;Compra;0.0;;despesa;Lazer;Esporte;Débito;0.0;0.0
18/05/2023;231.02;231.02;1.0;Pagamento;0.0;;despesa;Transporte;Gasolina;Transferência;0.0;0.0
18/05/2023;1377.14;1377.14;1.0;Débito;0.0;;despesa;Saúde;Exame;Crédito Parcelado;0.0;0.0
18/05/2023;1307.36;1307.36;1.0;Pagamento;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
18/05/2023;2967.93;2967.93;1.0;Pagamento PIX;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
18/05/2023;33425.23;84452.36;0.395788;Aplicação;29.07;XRP;investimento;Investimentos;Renda Fixa;Transferência;7.7308;0.5893
19/05/2023;879.12;36.63;24.0;Venda;17.46;B3SA3;investimento;Investimentos;Renda Fixa;Débito Online;9.7626;0.5912
19/05/2023;8019.57;8019.57;1.0;Depósito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
19/05/2023;2378.39;2378.39;1.0;Pagamento PIX;0.0;;despesa;Moradia;Água;Transferência;0.0;0.0
19/05/2023;607.26;607.26;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;Boleto;0.0;0.0
20/05/2023;2661.68;2661.68;1.0;Venda;3.77;CDB 100% CDI;investimento;Investimentos;Ações;PIX;2.0536;0.1702
20/05/2023;1382.68;1382.68;1.0;Pagamento;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
20/05/2023;58847.51;72895.49;0.807286;Dividendos;27.02;DOGE;investimento;Investimentos;Criptomoedas;Transferência;19.663;9.9136
20/05/2023;11109.49;11109.49;1.0;Transferência;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
21/05/2023;2851.78;2851.78;1.0;Aplicação;9.38;CDB 100% CDI;investimento;Investimentos;Renda Fixa;Débito;3.7831;1.4006
22/05/2023;5613.98;5613.98;1.0;Pix;0.0;;receita;Trabalho;Trabalho extra;Transferência;0.0;0.0
22/05/2023;2825.76;2825.76;1.0;Pix;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
22/05/2023;1538.89;1538.89;1.0;Compra;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
22/05/2023;214.0;214.0;1.0;Pagamento;0.0;;despesa;Transporte;Ônibus;Dinheiro;0.0;0.0
23/05/2023;464.68;464.68;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Delivery;Transferência;0.0;0.0
23/05/2023;360.95;360.95;1.0;Pagamento PIX;0.0;;despesa;Saúde;Plano de Saúde;Pix;0.0;0.0
24/05/2023;400.02;400.02;1.0;Compra;0.0;;despesa;Educação;Cursos;Crédito;0.0;0.0
25/05/2023;1918.2;1918.2;1.0;Débito;0.0;;despesa;Moradia;Internet;Boleto;0.0;0.0
25/05/2023;441.01;441.01;1.0;Compra;0.0;;despesa;Alimentação;Restaurante;Crédito;0.0;0.0
25/05/2023;3543.75;141.75;25.0;Compra;0.38;SPXI11;investimento;Investimentos;Ações;Débito;7.0905;0.1786
26/05/2023;90.67;90.67;1.0;Lançamento;0.0;;despesa;Educação;Cursos;Débito;0.0;0.0
26/05/2023;701.16;701.16;1.0;Pagamento;0.0;;despesa;Alimentação;Supermercado;Boleto;0.0;0.0
27/05/2023;492.75;492.75;1.0;Compra;0.0;;despesa;Alimentação;Merenda;Boleto;0.0;0.0
27/05/2023;644.26;644.26;1.0;Lançamento;0.0;;despesa;Alimentação;Delivery;Pix;0.0;0.0
27/05/2023;3526.05;106.85;33.0;Resgate;4.95;SPXI11;investimento;Investimentos;ETFs;Débito;7.3895;1.7949
28/05/2023;626.68;626.68;1.0;Débito;0.0;;despesa;Lazer;Esporte;Boleto;0.0;0.0
28/05/2023;555.72;46.31;12.0;Venda;9.51;IVVB11;investimento;Investimentos;Renda Fixa;Transferência;5.7266;0.5684
